Dataset,Execution,Time,Fitness_train,Fitness_test,Number_of_nodes,Number_of_nodes_real,Depth,Expression
wineRed,27,22.269823501,0.6774499485293193,0.618304386219133,57,57,10,"+(mylog(mysquare(+(mydiv(volatile_acidity, -(+(mysqrt(alcohol), volatile_acidity), alcohol)), mysqrt(alcohol)))), +(mysquare(mydiv(sulphates, -(mydiv(sulphates, total_sulfur_dioxide), +(+(myexp(volatile_acidity), chlorides), chlorides)))), +(mydiv(volatile_acidity, -(+(+(myexp(volatile_acidity), chlorides), volatile_acidity), fixed_acidity)), +(+(mydiv(volatile_acidity, -(sulphates, alcohol)), mysqrt(myexp(myprod(mydiv(volatile_acidity, -10.0), +(100.0, -10.0))))), mysqrt(alcohol)))))"
wineRed,28,9.9621038,0.7173678671285199,0.6611384371221084,17,17,8,"mylog(mysquare(+(mylog(mydiv(mydiv(mydiv(chlorides, volatile_acidity), volatile_acidity), myexp(myprod(volatile_acidity, pH)))), +(alcohol, alcohol))))"
wineRed,29,12.6577523,0.7286139547635436,0.6579240520924364,23,23,9,"myprod(myprod(myprod(myprod(myprod(myprod(mysqrt(mysqrt(alcohol)), density), myprod(density, myprod(density, density))), mysqrt(density)), myprod(density, density)), density), mysqrt(alcohol))"
wineRed,30,18.6030401,0.6823757858607378,0.6253973716896829,27,27,10,"myprod(mysqrt(-(mysqrt(mylog(mysquare(-(mylog(mysquare(total_sulfur_dioxide)), mysquare(-(alcohol, pH)))))), volatile_acidity)), mylog(myprod(myprod(alcohol, mysqrt(+(3.142, mydiv(3.142, myexp(-1.571))))), 1.0)))"
wineWhite,1,20.4434135,0.815800830308352,0.824531894190083,6,6,6,myexp(mylog(myexp(mysqrt(mysqrt(alcohol)))))
wineWhite,2,96.0862994,0.7779498922670106,0.7798832409891988,45,45,10,"+(+(+(+(mylog(mylog(mylog(alcohol))), mylog(mylog(mylog(alcohol)))), +(myexp(-(density, mysqrt(mydiv(3.142, mysquare(free_sulfur_dioxide))))), myexp(mydiv(fixed_acidity, mylog(chlorides))))), +(mylog(mylog(mylog(alcohol))), +(mylog(mylog(alcohol)), +(mylog(mylog(mylog(alcohol))), mylog(mylog(mylog(alcohol))))))), 3.142)"
wineWhite,3,19.3587984,0.815800830308352,0.824531894190083,4,4,4,myexp(mysqrt(mysqrt(alcohol)))
wineWhite,4,35.3926032,0.8204712284006734,0.825362946960227,14,14,10,"mylog(myprod(100.0, mylog(mysquare(+(3.142, -(mylog(mysquare(myprod(10.0, volatile_acidity))), alcohol))))))"
wineWhite,5,51.622462,0.8279122554878892,0.8413920693516046,29,29,10,"-(-(myexp(1.571), mydiv(alcohol, mysquare(-(-(mysqrt(+(mydiv(3.142, sulphates), -1.0)), myexp(mysqrt(-(-1.0, -1.571)))), -(myexp(mysquare(mylog(free_sulfur_dioxide))), 10.0))))), mydiv(alcohol, -10.0))"
wineWhite,6,54.893080699,0.7947955669250475,0.806171465856173,28,28,10,"myexp(+(+(mysquare(mydiv(mydiv(mysquare(mysquare(sulphates)), volatile_acidity), alcohol)), mysqrt(+(mylog(alcohol), mylog(mysquare(-(sulphates, -(1.571, alcohol))))))), +(-3.142, mylog(mylog(myexp(10.0))))))"
wineWhite,7,49.503785601,0.7875074312245142,0.7938888373761995,20,20,10,"mylog(myprod(alcohol, mysquare(+(mysquare(mylog(alcohol)), mydiv(+(-(mylog(fixed_acidity), -(+(fixed_acidity, fixed_acidity), sulphates)), free_sulfur_dioxide), free_sulfur_dioxide)))))"
wineWhite,8,27.5812212,0.8110774512105084,0.8029343295585728,21,21,10,"mydiv(mysqrt(mydiv(+(mydiv(100.0, -1.571), mysquare(+(mysquare(mylog(myprod(volatile_acidity, fixed_acidity))), 1.571))), -3.142)), mysqrt(mysqrt(mydiv(3.142, alcohol))))"
wineWhite,9,29.036574999,0.7803546573313366,0.7977121849147907,28,28,10,"myexp(mysqrt(mylog(mysqrt(+(+(mysquare(myexp(mysqrt(alcohol))), free_sulfur_dioxide), myprod(+(fixed_acidity, +(volatile_acidity, fixed_acidity)), -(-(mydiv(volatile_acidity, -1.0), +(volatile_acidity, fixed_acidity)), -(10.0, residual_sugar))))))))"
wineWhite,10,156.641136601,0.7861228920280976,0.7887937628804088,77,77,10,"-(+(mysquare(mysquare(1.571)), density), +(+(+(+(-(mydiv(alcohol, -100.0), myexp(-1.571)), mydiv(+(-(1.571, -1.571), density), alcohol)), +(-(mydiv(alcohol, -100.0), myexp(-1.571)), mydiv(+(-(1.571, -1.571), density), alcohol))), +(-(+(-(mydiv(alcohol, -100.0), myexp(-1.571)), mydiv(mysquare(1.571), alcohol)), myexp(-1.571)), +(+(-(mydiv(alcohol, -100.0), citric_acid), mydiv(mysquare(1.571), alcohol)), +(-(volatile_acidity, myprod(1.571, myexp(-3.142))), mydiv(mysqrt(+(100.0, 1.571)), alcohol))))), citric_acid))"
wineWhite,11,47.928870099,0.7835992542098044,0.7809923333430527,20,20,10,"mysquare(mylog(+(alcohol, myexp(mydiv(mysquare(myexp(-(alcohol, mydiv(citric_acid, volatile_acidity)))), myprod(+(mylog(fixed_acidity), -3.142), myexp(free_sulfur_dioxide)))))))"
wineWhite,12,78.3974751,0.836361763147113,0.8486498043578857,33,33,10,"mydiv(mydiv(10.0, -(mydiv(+(-(mydiv(myprod(+(volatile_acidity, density), -(-100.0, 10.0)), -(10.0, myexp(10.0))), 1.0), mysquare(density)), myprod(mylog(mylog(mysquare(mylog(pH)))), volatile_acidity)), mysquare(myexp(chlorides)))), -1.571)"
wineWhite,13,68.9254506,0.7738927424622152,0.7750926192845957,29,29,10,"+(myexp(mydiv(mysquare(mysquare(mydiv(mysqrt(myexp(+(volatile_acidity, 1.0))), mylog(mysqrt(free_sulfur_dioxide))))), -(0.0, free_sulfur_dioxide))), +(mylog(mylog(mysqrt(myexp(+(citric_acid, +(citric_acid, alcohol)))))), mysqrt(alcohol)))"
wineWhite,14,85.2570504,0.767712852302701,0.7648870206698553,44,44,10,"mylog(+(myprod(100.0, -(-(mysquare(-(volatile_acidity, mysqrt(sulphates))), mysqrt(sulphates)), mydiv(3.142, free_sulfur_dioxide))), +(myprod(100.0, -(mysquare(-(volatile_acidity, mylog(mylog(free_sulfur_dioxide)))), volatile_acidity)), +(myprod(100.0, mylog(mydiv(myexp(alcohol), myprod(10.0, 100.0)))), myprod(100.0, mysquare(-(volatile_acidity, mysqrt(sulphates))))))))"
wineWhite,15,30.82052,0.800096303763497,0.8071083041876184,9,9,8,"myexp(mysqrt(mysqrt(myprod(alcohol, mysqrt(mylog(mysquare(1.571)))))))"
wineWhite,16,130.497169,0.7523091323935667,0.7463278956605818,64,64,10,"mylog(+(myprod(mysqrt(myprod(myprod(mysquare(alcohol), mydiv(alcohol, mysquare(-3.142))), free_sulfur_dioxide)), myprod(mysqrt(alcohol), mydiv(alcohol, myprod(myprod(volatile_acidity, myprod(mysquare(3.142), +(1.0, chlorides))), mysquare(mylog(fixed_acidity)))))), +(myprod(myprod(mysquare(mysqrt(residual_sugar)), +(1.0, chlorides)), mydiv(alcohol, myprod(mydiv(volatile_acidity, mydiv(-(volatile_acidity, -1.0), +(citric_acid, pH))), pH))), myexp(myprod(mylog(100.0), mydiv(alcohol, myprod(mysquare(3.142), +(1.0, chlorides))))))))"
wineWhite,17,77.8050331,0.771377206481892,0.7647565829115284,36,36,10,"+(pH, myexp(+(+(-(density, mydiv(-(10.0, alcohol), 10.0)), mydiv(1.0, -(density, mysqrt(myexp(mydiv(free_sulfur_dioxide, pH)))))), mydiv(1.0, -(density, -(mydiv(alcohol, volatile_acidity), mysquare(myprod(mydiv(pH, -3.142), myexp(1.0)))))))))"
wineWhite,18,102.7114858,0.7711233793624697,0.7719756894446621,37,37,10,"+(+(myexp(myexp(mylog(myexp(mylog(mysqrt(3.142)))))), -(mydiv(pH, -(1.0, alcohol)), volatile_acidity)), mysquare(myprod(-(myprod(-(1.0, alcohol), mydiv(mylog(myexp(-(volatile_acidity, alcohol))), mylog(100.0))), volatile_acidity), mydiv(pH, -(100.0, alcohol)))))"
wineWhite,19,54.7510592,0.8629588447626785,0.8735358477740575,21,21,10,"mysquare(+(+(mylog(1.571), mysquare(-1.0)), myexp(myprod(mysquare(mylog(+(mydiv(mysqrt(1.571), myexp(volatile_acidity)), mydiv(-1.0, alcohol)))), -1.0))))"
wineWhite,20,81.499784699,0.7660755750101198,0.7658727878434995,36,36,9,"+(myprod(mydiv(chlorides, mysqrt(free_sulfur_dioxide)), myprod(volatile_acidity, +(-(-(-(mysquare(alcohol), fixed_acidity), fixed_acidity), mysquare(mysquare(pH))), mydiv(-(alcohol, mysquare(mysquare(pH))), +(volatile_acidity, myprod(alcohol, chlorides)))))), +(-(pH, volatile_acidity), mysqrt(alcohol)))"
wineWhite,21,48.702772099,0.7740984853563044,0.7752625677113194,20,20,10,"myprod(mysqrt(mylog(myprod(+(3.142, +(3.142, alcohol)), mylog(mylog(+(mydiv(residual_sugar, total_sulfur_dioxide), myexp(mysqrt(free_sulfur_dioxide)))))))), mysqrt(alcohol))"
wineWhite,22,67.142729699,0.7848250394449454,0.7830705516898745,29,29,10,"myexp(+(myexp(mydiv(+(mydiv(+(volatile_acidity, mydiv(-(fixed_acidity, sulphates), myexp(-1.0))), myprod(+(-1.571, 1.0), free_sulfur_dioxide)), mylog(alcohol)), myexp(myexp(myexp(volatile_acidity))))), mydiv(mylog(alcohol), 3.142)))"
wineWhite,23,63.2471568,0.7612379581644907,0.7604296675303237,52,52,10,"+(myprod(mydiv(+(sulphates, myprod(pH, myprod(-(mysqrt(alcohol), 3.142), mysqrt(alcohol)))), 3.142), sulphates), +(myprod(mydiv(mysquare(volatile_acidity), -(1.0, myexp(myexp(myexp(+(density, -10.0)))))), pH), +(myprod(myprod(mydiv(mydiv(myprod(alcohol, mydiv(citric_acid, free_sulfur_dioxide)), residual_sugar), -(1.0, pH)), fixed_acidity), sulphates), mylog(myprod(pH, myprod(10.0, alcohol))))))"
wineWhite,24,45.935141001,0.7666027190322028,0.7671483563169883,38,38,10,"mylog(+(+(free_sulfur_dioxide, +(-100.0, myexp(mysquare(mylog(alcohol))))), mysqrt(myprod(+(+(+(mydiv(-100.0, volatile_acidity), mydiv(alcohol, sulphates)), mydiv(alcohol, sulphates)), +(mysquare(myprod(mysquare(1.571), myexp(0.0))), mydiv(myprod(sulphates, total_sulfur_dioxide), mysqrt(3.142)))), -100.0))))"
wineWhite,25,34.6544059,0.7801936906100367,0.7815018793852542,26,26,10,"mylog(myprod(mylog(pH), myprod(mysquare(myexp(mydiv(mydiv(myexp(myexp(1.571)), myprod(free_sulfur_dioxide, -(10.0, pH))), -(3.142, alcohol)))), myprod(myprod(alcohol, alcohol), mysqrt(alcohol)))))"
wineWhite,26,27.287276,0.7776245305341379,0.7745978704802567,20,20,10,"mysquare(mylog(+(alcohol, myexp(mydiv(mydiv(mydiv(mydiv(-1.0, pH), residual_sugar), free_sulfur_dioxide), mydiv(citric_acid, mysquare(myexp(myprod(fixed_acidity, volatile_acidity)))))))))"
wineWhite,27,28.8898009,0.778163967299796,0.7781881240239109,21,21,10,"mysqrt(mysquare(+(mylog(mysqrt(mysqrt(+(myexp(mysqrt(residual_sugar)), +(myexp(sulphates), sulphates))))), mysquare(mylog(-(-(alcohol, volatile_acidity), volatile_acidity))))))"
wineWhite,28,20.6125749,0.7916886765799737,0.7963170215806545,15,15,10,"mylog(mysquare(+(alcohol, -(alcohol, mysquare(mysquare(mydiv(myexp(mysqrt(volatile_acidity)), mysqrt(mylog(alcohol)))))))))"
wineWhite,29,63.645635401,0.7642859985831237,0.7671614739912567,68,68,10,"mysqrt(+(+(+(myprod(3.142, alcohol), mysquare(-(+(-(-1.571, volatile_acidity), 3.142), volatile_acidity))), +(mysquare(-(+(-(-1.571, chlorides), pH), +(mysquare(volatile_acidity), chlorides))), mysquare(-(+(-(-1.571, volatile_acidity), 3.142), volatile_acidity)))), -(+(-(-1.571, myprod(3.142, myprod(+(mysquare(volatile_acidity), chlorides), 3.142))), mysquare(-(+(-(-1.571, volatile_acidity), 3.142), volatile_acidity))), mydiv(-(volatile_acidity, mylog(mydiv(residual_sugar, mysquare(myprod(3.142, -1.0))))), -(residual_sugar, volatile_acidity)))))"
wineWhite,30,19.626614101,0.7957469301424295,0.8025905681253878,16,16,9,"myexp(mysqrt(mysquare(-(+(1.571, chlorides), mylog(+(mysquare(3.142), +(pH, myprod(alcohol, 1.571))))))))"
yachtHydrodynamics,1,12.8466342,1.9242171953682556,1.6524780863478317,41,41,8,"myprod(myprod(myprod(mysquare(FrodeN), -1.0), mydiv(myprod(10.0, 10.0), LenBeam)), myprod(myprod(mysquare(FrodeN), -1.0), myprod(myprod(myprod(mysquare(FrodeN), -1.0), mydiv(myprod(10.0, mysquare(LenBeam)), LenBeam)), -(mydiv(mylog(+(10.0, 10.0)), FrodeN), +(10.0, mylog(+(10.0, 10.0)))))))"
yachtHydrodynamics,2,23.035986,1.771340917310745,1.6528515367361374,53,53,11,"+(myexp(+(-(mydiv(+(LenDisp, 1.0), +(mydiv(1.0, FrodeN), +(1.0, PrismCoeff))), myexp(mydiv(mydiv(+(-10.0, -1.0), LenDisp), myprod(mysquare(mylog(FrodeN)), mydiv(+(LenDisp, -1.0), 1.0))))), mydiv(+(mydiv(LenDisp, 100.0), mysqrt(+(1.0, 1.571))), mydiv(mysquare(mylog(FrodeN)), myexp(mysquare(+(-1.571, mysqrt(+(1.0, PrismCoeff))))))))), -1.571)"
yachtHydrodynamics,3,4.4374023,11.130376884155703,9.627062092922396,14,14,10,"mysqrt(myexp(mysqrt(myprod(10.0, myexp(mysqrt(myprod(10.0, +(mylog(1.0), mysquare(FrodeN)))))))))"
yachtHydrodynamics,4,13.5773156,7.034822180737486,6.427810903058461,38,38,9,"mysquare(mydiv(mysquare(mydiv(myexp(mydiv(LenDisp, mysqrt(-(1.571, FrodeN)))), -(myprod(+(-10.0, FrodeN), LenBeam), -(mysquare(+(LenDisp, -3.142)), LenDisp)))), +(-(mylog(myprod(-(1.571, FrodeN), -(+(LenDisp, -3.142), mysqrt(FrodeN)))), LenBeam), LenDisp)))"
yachtHydrodynamics,5,8.859882001,1.5597672466982684,1.6739519898513744,33,33,9,"mysquare(myprod(FrodeN, +(myprod(FrodeN, mydiv(FrodeN, myprod(+(mysquare(BeamDraught), -3.142), mylog(mylog(BeamDraught))))), +(myprod(FrodeN, mydiv(FrodeN, mysquare(-(PrismCoeff, Lonpos)))), +(myprod(FrodeN, -10.0), mysquare(myprod(FrodeN, -10.0)))))))"
yachtHydrodynamics,6,11.9999835,4.608080551781175,4.087334427793826,31,31,10,"mylog(mydiv(myprod(myexp(mysquare(myprod(-3.142, myprod(10.0, myprod(FrodeN, FrodeN))))), FrodeN), +(1.571, myprod(PrismCoeff, myprod(-3.142, myprod(mysqrt(+(+(BeamDraught, 10.0), -(-1.0, -3.142))), myprod(FrodeN, FrodeN)))))))"
yachtHydrodynamics,7,6.820021799,4.537431779626923,4.418311388857259,22,22,10,"myexp(mysquare(myexp(mydiv(myprod(myexp(FrodeN), FrodeN), mysquare(myexp(+(mydiv(mydiv(FrodeN, 10.0), mydiv(10.0, BeamDraught)), mydiv(myexp(-100.0), 10.0))))))))"
yachtHydrodynamics,8,9.573478299,3.024720434550628,3.071848881421896,30,30,10,"myexp(+(+(+(myexp(FrodeN), mydiv(FrodeN, mydiv(mysqrt(mydiv(mylog(LenBeam), myprod(LenBeam, LenBeam))), FrodeN))), +(mylog(mydiv(FrodeN, 1.571)), myexp(FrodeN))), mydiv(FrodeN, mysqrt(-(PrismCoeff, FrodeN)))))"
yachtHydrodynamics,9,12.878959,3.1302233304856415,3.283598469476235,42,42,10,"myprod(+(mysquare(myprod(BeamDraught, FrodeN)), FrodeN), myprod(+(FrodeN, +(FrodeN, +(FrodeN, mydiv(LenBeam, BeamDraught)))), myprod(+(FrodeN, FrodeN), +(+(3.142, myprod(mylog(FrodeN), mylog(myexp(mysquare(LenBeam))))), myprod(+(FrodeN, mydiv(LenBeam, BeamDraught)), +(+(3.142, LenBeam), LenBeam))))))"
yachtHydrodynamics,10,24.479098,2.0777653613928186,1.8878887851593968,77,77,10,"+(+(+(myprod(mysqrt(FrodeN), myprod(myprod(mysqrt(FrodeN), mysquare(1.571)), myprod(mydiv(+(BeamDraught, 1.0), mylog(LenDisp)), -1.571))), myprod(FrodeN, -(-3.142, mysquare(1.571)))), myexp(myprod(mysqrt(FrodeN), myexp(myprod(mysqrt(FrodeN), mysquare(1.571)))))), -(myprod(FrodeN, -(-3.142, -(mysqrt(-(+(-1.571, -(10.0, Lonpos)), +(-1.571, +(10.0, Lonpos)))), 1.571))), myprod(myprod(mysqrt(FrodeN), myprod(FrodeN, myprod(FrodeN, -(-3.142, mysquare(1.571))))), myexp(myprod(mysqrt(FrodeN), myexp(myprod(mysqrt(FrodeN), mysquare(1.571))))))))"
yachtHydrodynamics,11,4.220465901,7.729122755827986,7.697917063534306,9,9,6,"myexp(mydiv(FrodeN, myexp(-(0.0, +(PrismCoeff, 1.571)))))"
yachtHydrodynamics,12,6.1125895,2.077886847817344,1.9813094291354088,15,15,10,"myprod(FrodeN, myprod(FrodeN, myprod(FrodeN, myexp(myexp(+(mylog(mysqrt(mysqrt(3.142))), myexp(FrodeN)))))))"
yachtHydrodynamics,13,8.0125762,8.552260498824825,7.737103450162852,21,21,10,"mysqrt(-(100.0, -(myprod(-(LenDisp, myexp(mysquare(myexp(FrodeN)))), mysquare(myexp(mysqrt(mydiv(mysqrt(PrismCoeff), -(PrismCoeff, FrodeN)))))), -10.0)))"
yachtHydrodynamics,14,19.8385089,1.2013015589826739,1.3904864475390608,47,47,10,"mysqrt(mysquare(mydiv(mydiv(mysquare(myprod(FrodeN, 10.0)), myprod(-10.0, mydiv(mydiv(+(0.0, 1.0), myprod(FrodeN, 3.142)), 3.142))), myprod(mydiv(+(0.0, mydiv(+(0.0, 1.0), myprod(FrodeN, 3.142))), myprod(FrodeN, 3.142)), myprod(myprod(mysquare(mylog(FrodeN)), mysquare(-(mydiv(1.0, -10.0), PrismCoeff))), myexp(myexp(-1.571)))))))"
yachtHydrodynamics,15,14.7797993,2.9881540608964943,2.934219820337486,42,42,9,"mysquare(+(myprod(FrodeN, FrodeN), myprod(FrodeN, +(+(+(myprod(FrodeN, FrodeN), myprod(FrodeN, 10.0)), myprod(FrodeN, +(myprod(FrodeN, 10.0), myprod(FrodeN, 10.0)))), myprod(FrodeN, +(+(myprod(FrodeN, 10.0), myprod(FrodeN, 10.0)), +(myprod(FrodeN, FrodeN), myprod(FrodeN, 10.0))))))))"
yachtHydrodynamics,16,8.3348461,2.0930057366166865,2.016589475421255,32,32,10,"myprod(mysquare(mydiv(LenDisp, mydiv(mylog(mysquare(FrodeN)), myprod(myexp(myprod(myprod(myexp(-10.0), mysquare(-3.142)), +(myexp(FrodeN), 10.0))), myprod(mysquare(FrodeN), +(LenDisp, -10.0)))))), mylog(myexp(myprod(1.571, mysqrt(10.0)))))"
yachtHydrodynamics,17,19.050465,1.6809181816056142,1.3861021492836172,48,48,10,"myprod(myprod(myprod(myprod(myprod(10.0, mydiv(FrodeN, mylog(1.571))), mydiv(FrodeN, mylog(1.571))), myexp(mydiv(mysquare(BeamDraught), mydiv(-100.0, mylog(mydiv(mylog(BeamDraught), mysqrt(1.0))))))), mydiv(FrodeN, mylog(1.571))), myprod(myprod(myprod(myprod(10.0, mydiv(FrodeN, myexp(-1.0))), mydiv(FrodeN, mylog(1.571))), mydiv(FrodeN, mylog(1.571))), FrodeN))"
yachtHydrodynamics,18,13.4954862,5.919752946275238,5.5328148120487555,33,33,10,"+(PrismCoeff, +(FrodeN, +(FrodeN, +(+(+(FrodeN, -3.142), mysquare(mysquare(myprod(FrodeN, LenDisp)))), +(+(+(+(FrodeN, FrodeN), -3.142), FrodeN), +(mysquare(mylog(FrodeN)), mysquare(mysquare(myprod(FrodeN, LenDisp)))))))))"
yachtHydrodynamics,19,8.670124801,3.2725581690558716,3.427251773564482,22,22,10,"-(+(-1.0, +(-1.0, +(+(-1.0, mysquare(mysquare(myprod(mysquare(FrodeN), -(FrodeN, -10.0))))), mysquare(mysquare(mysquare(myexp(FrodeN))))))), BeamDraught)"
yachtHydrodynamics,20,8.1775312,6.134447637955766,5.984348262548581,19,19,10,"mydiv(-3.142, -(FrodeN, mydiv(3.142, +(3.142, mysqrt(mydiv(-(3.142, -3.142), -(3.142, myexp(+(FrodeN, FrodeN)))))))))"
yachtHydrodynamics,21,8.4426216,2.2842790571645146,2.3309341955123375,22,22,9,"myprod(-10.0, myprod(-10.0, myprod(myprod(FrodeN, myprod(-1.0, FrodeN)), myprod(-10.0, myprod(mysquare(mysquare(1.571)), mysquare(myprod(myprod(-1.0, FrodeN), FrodeN)))))))"
yachtHydrodynamics,22,3.5016817,4.90370945105474,4.547535141717045,6,6,5,"myexp(mysquare(mysquare(myprod(-3.142, FrodeN))))"
yachtHydrodynamics,23,25.693782201,1.721658056749638,1.373337598749385,75,75,9,"+(+(+(+(+(+(myprod(FrodeN, +(-10.0, -10.0)), PrismCoeff), myexp(myprod(-10.0, FrodeN))), myexp(myexp(myprod(-10.0, FrodeN)))), +(+(FrodeN, myprod(FrodeN, mysquare(myprod(-10.0, FrodeN)))), myprod(FrodeN, +(mysquare(myprod(-10.0, FrodeN)), -10.0)))), +(mysquare(myprod(FrodeN, +(mysquare(myprod(-10.0, FrodeN)), -10.0))), +(+(mysquare(myprod(-10.0, FrodeN)), mylog(mydiv(LenDisp, 10.0))), myexp(myprod(-10.0, FrodeN))))), myprod(FrodeN, +(mysquare(myprod(FrodeN, +(mysquare(myprod(-10.0, FrodeN)), -10.0))), -10.0)))"
yachtHydrodynamics,24,19.4621592,2.1141158909995794,2.244138945651185,43,43,10,"+(myprod(myexp(myexp(-(myexp(mysqrt(FrodeN)), -(mydiv(1.0, FrodeN), 1.0)))), mylog(myprod(myexp(mydiv(mydiv(myexp(1.0), -(+(PrismCoeff, FrodeN), mysqrt(FrodeN))), myexp(1.0))), +(-(mydiv(1.0, FrodeN), myexp(FrodeN)), +(mydiv(1.0, FrodeN), +(10.0, 100.0)))))), -10.0)"
yachtHydrodynamics,25,5.517181701,3.2073227283103383,2.824505614088734,9,9,5,"myexp(myexp(myprod(myprod(FrodeN, FrodeN), -(-3.142, -10.0))))"
yachtHydrodynamics,26,14.093612899,1.7388872743835317,1.4427074294693722,39,39,10,"mysquare(-(mydiv(mydiv(-1.571, mysquare(mylog(mydiv(myexp(-(Lonpos, 3.142)), 3.142)))), mysquare(myprod(FrodeN, -(Lonpos, 3.142)))), -(mydiv(mydiv(-1.571, +(FrodeN, mysquare(myprod(FrodeN, 3.142)))), -(mydiv(FrodeN, Lonpos), LenBeam)), myexp(mysquare(myprod(FrodeN, 3.142))))))"
yachtHydrodynamics,27,22.133515301,3.3089905584096178,3.074238606177765,61,61,10,"mydiv(1.0, mydiv(-(-3.142, mysquare(mysquare(mysquare(mysquare(mylog(FrodeN)))))), +(+(+(-3.142, +(-3.142, FrodeN)), myprod(+(+(myprod(-3.142, FrodeN), -(100.0, 100.0)), mylog(mylog(-(10.0, FrodeN)))), mydiv(myexp(mysquare(3.142)), -(-(1.0, -100.0), -3.142)))), -(10.0, mydiv(BeamDraught, myprod(+(+(myprod(-3.142, FrodeN), 0.0), mysqrt(+(1.0, 1.0))), -(1.0, +(-3.142, -100.0))))))))"
yachtHydrodynamics,28,24.8900807,7.04841500815028,5.845781826718318,56,56,10,"+(myprod(mysquare(myprod(LenBeam, FrodeN)), +(myprod(mysquare(mylog(mysqrt(myexp(mydiv(BeamDraught, LenBeam))))), +(myexp(mysquare(myprod(LenBeam, FrodeN))), myexp(mysquare(myprod(LenBeam, FrodeN))))), myexp(mysquare(myprod(LenBeam, FrodeN))))), myprod(mysquare(mylog(mysqrt(myexp(mydiv(BeamDraught, LenBeam))))), +(+(myexp(mysquare(myprod(LenBeam, FrodeN))), myexp(mysquare(myprod(LenBeam, FrodeN)))), myexp(mysquare(myprod(LenBeam, FrodeN))))))"
yachtHydrodynamics,29,13.584388699,1.5915876371707032,1.7764241389701145,28,28,8,"myprod(mysquare(mydiv(myprod(FrodeN, mysquare(mydiv(myprod(FrodeN, 1.571), 1.571))), mydiv(+(mysquare(-(-1.0, PrismCoeff)), mysquare(-1.0)), 1.571))), myexp(+(10.0, myprod(FrodeN, myprod(FrodeN, 1.571)))))"
yachtHydrodynamics,30,12.630900699,2.771794911791394,2.6935236141831305,26,26,10,"mysqrt(mysquare(mydiv(-(100.0, mysquare(mydiv(-(100.0, -(LenDisp, -10.0)), mydiv(mysqrt(LenDisp), FrodeN)))), mydiv(mydiv(mylog(mydiv(mylog(myexp(1.0)), FrodeN)), FrodeN), FrodeN))))"